LKJ0610860,EG23G6966,EG08,2019-08-01 08:26:50,2.8
NDM5607582,KO80I5938,NE01,2019-08-01 09:34:27,1.25
KJS8456468,KO69R5975,KO09,2019-08-01 09:42:17,2.5
JQG6185488,AO88V0724,KO06,2019-08-01 10:02:33,1.0
ZGC6058738,OO41Q9202,OO07,2019-08-01 11:01:37,2.8
LFZ7335399,GF85Z5553,GF00,2019-08-01 11:31:04,2.5
NCA8227459,OO59B1482,AO16,2019-08-01 13:43:11,2.8
PEV5145625,AO19H6549,AO16,2019-08-01 14:48:29,1.0
HDU7039699,OO20E8329,MR07,2019-08-01 15:24:16,1.5
CIP8301058,NE83K9493,NE00,2019-08-01 16:21:06,1.0
TWP3749362,EG47I2811,EG02,2019-08-01 16:32:50,2.5
TVL8528716,GF26E1328,GF00,2019-08-01 17:16:09,2.8
VFK2356206,KO57Z7727,KO05,2019-08-01 18:16:45,2.5
MTK3966244,EG23G6966,EG01,2019-08-01 19:15:23,2.8
YMI3100419,EG13U6715,EG08,2019-08-01 20:21:40,1.0
ZWW2108060,NE71H2256,NE12,2019-08-01 21:59:39,1.5
UIA7957036,MR98F8272,MR01,2019-08-01 21:59:59,1.0
BGL6792996,KO38E3788,KO04,2019-08-01 22:09:48,2.8
KXT6439163,GF85Z5553,GF00,2019-08-01 22:16:50,2.5
LFI6439739,OO43C8099,OO04,2019-08-01 22:29:24,2.8
YBQ4681680,KO75W9528,KO06,2019-08-01 23:08:30,2.8
FOO8730639,GF17K5976,GF00,2019-08-02 00:34:43,2.5
LGK9820426,EG56V3913,AO15,2019-08-02 01:15:38,2.8
FLR8489261,NE55G3669,NE07,2019-08-02 01:20:23,2.0
XZQ4353713,NE31Q7933,EG09,2019-08-02 01:31:41,3.1
HVZ9650434,GF96B8067,GF00,2019-08-02 05:07:08,2.8
CXC1005914,KO57Z7727,KO05,2019-08-02 05:39:29,2.5
RTY9999489,NE61X5911,NE11,2019-08-02 06:03:23,2.5
ARJ4642057,MR55V8401,MR08,2019-08-02 07:08:02,2.8
KQP3896242,NE80E5551,NE15,2019-08-02 07:44:40,1.5
TVT3445391,NE61X5911,NE03,2019-08-02 09:08:54,2.5
AYH2595730,GF26E1328,GF00,2019-08-02 09:30:12,2.8
CZG3683980,OO65G9691,OO01,2019-08-02 09:50:02,2.0
JUS2057421,MR39O1247,MR05,2019-08-02 10:33:20,2.0
OCU8223582,NE66B0405,EG03,2019-08-02 11:34:22,1.0
RCX2650977,OO49W8536,OO12,2019-08-02 11:40:54,2.8
HZQ2213364,MR72G8045,MR01,2019-08-02 11:44:56,2.8
HCL3765461,OO68H9901,OO08,2019-08-02 12:39:43,1.0
TSP8500631,NE80E5551,NE00,2019-08-02 13:35:52,1.5
XYW9317751,GF26E1328,GF00,2019-08-02 15:04:26,2.8
NNJ0724604,KO53F1683,AO02,2019-08-02 15:08:06,2.8
FEO1542695,NE55G3669,NE01,2019-08-02 15:47:46,2.0
FAU9674551,MR56E8319,MR07,2019-08-02 16:04:14,2.8
VME5279221,AO27P4628,AO02,2019-08-02 16:45:13,13.0
YPN7819777,KO57Z7727,OO07,2019-08-02 16:53:12,1.25
UIJ1800697,MR55V8401,MR04,2019-08-02 17:36:38,2.8
JDG0767343,EG87N4472,KO02,2019-08-02 18:54:07,2.5
BLF7491490,NE66N5124,MR02,2019-08-02 19:44:54,2.8
BTM5577710,GF94Q2036,GF00,2019-08-02 20:19:22,2.5
DIE2043407,GF26E1328,GF00,2019-08-02 20:23:14,2.8
DSA8618423,GF84U4130,GF00,2019-08-02 20:28:57,2.2
KPF2012779,AO18S3731,KO09,2019-08-02 21:41:55,1.0
ANP2786369,NE66B0405,NE08,2019-08-02 21:49:22,2.8
IQJ3139024,NE61X5911,NE00,2019-08-02 22:13:10,2.5
AWN3167693,OO49W8536,OO12,2019-08-02 22:33:35,2.8
ETT8136548,GF48M7092,NE01,2019-08-02 22:59:08,1.0
DUM3561936,AO87S8322,AO04,2019-08-02 23:53:19,3.1
AKU0236640,MR63V2295,MR08,2019-08-03 00:19:03,2.5
LYS9090236,MR56E8319,MR08,2019-08-03 01:18:21,2.8
IPP8883689,GF84T8932,GF00,2019-08-03 02:45:31,3.1
PRV0907563,MR93N1400,OO11,2019-08-03 05:47:27,2.5
FWG1445764,AO19M3646,AO01,2019-08-03 06:42:31,13.0
MJR0666016,AO88V0724,AO05,2019-08-03 06:48:20,1.5
UXZ8995608,KO69R5975,KO09,2019-08-03 07:01:38,2.5
VAP2556905,GF84T8932,GF00,2019-08-03 07:52:00,3.1
KMN1517193,KO91P5387,KO03,2019-08-03 07:52:26,1.5
XBY3031958,OO85U6024,OO03,2019-08-03 08:05:52,3.1
MDB1779491,OO41Q9202,OO03,2019-08-03 08:40:54,2.8
ZAN0860410,OO49W8536,OO02,2019-08-03 09:18:20,3.1
MTW8454516,MR30M7731,MR01,2019-08-03 09:33:55,1.5
TCQ0482187,GF26E1328,GF00,2019-08-03 11:02:45,2.8
OZX7858971,MR06V9056,MR03,2019-08-03 11:04:16,1.25
NQP2770663,AO18S3731,AO12,2019-08-03 11:31:03,2.8
QZT4645619,EG79G1284,EG09,2019-08-03 12:21:38,3.1
LKU0170009,KO80I5938,KO06,2019-08-03 12:29:46,2.2
UXD3681494,EG23G6966,EG05,2019-08-03 14:17:16,2.8
JBZ9336202,MR57I0349,MR02,2019-08-03 14:26:27,2.8
HQZ4293491,GF26N8608,GF00,2019-08-03 14:32:33,2.8
KLK7068189,GF26E1328,GF00,2019-08-03 16:22:42,2.8
YWR9959056,OO01A7197,AO03,2019-08-03 16:49:54,2.8
AAS1370571,OO14E0167,OO09,2019-08-03 17:38:43,2.8
OJK3034785,OO41Q9202,MR07,2019-08-03 17:58:06,1.25
UCH9065404,OO14E0167,OO04,2019-08-03 18:31:14,2.8
NIA1576888,MR57I0349,MR01,2019-08-03 19:09:17,2.8
OKL9626228,MR56E8319,MR02,2019-08-03 19:32:39,2.8
BBI3972256,NE43B7275,OO01,2019-08-03 20:00:09,2.2
JBZ4629079,NE74M0871,NE05,2019-08-03 20:37:55,2.8
EVP8682589,OO49W8536,OO04,2019-08-03 20:59:36,2.8
CMI7826452,OO58I4183,OO02,2019-08-03 21:40:25,2.8
UBR9693915,KO72G8546,KO06,2019-08-03 22:07:56,2.5
PXS5828063,NE80E5551,NE08,2019-08-03 22:08:26,1.5
QTM7769590,NE43B7275,NE10,2019-08-03 22:19:08,1.0
YFR4852800,OO85U6024,OO06,2019-08-03 22:26:15,3.1
UHR4461655,MR63V2295,MR01,2019-08-03 22:30:49,2.5
TBP1496392,KO72G8546,KO08,2019-08-03 22:37:51,2.5
ZHI6666809,OO41Q9202,NE09,2019-08-03 23:17:19,1.0
QOC0941281,KO44J2006,KO06,2019-08-03 23:29:23,1.0
HIA1590643,GF64H7689,GF00,2019-08-04 01:54:35,2.5
QAT6279280,AO12K0807,AO01,2019-08-04 03:05:35,2.8
BTQ0584995,NE80E5551,KO01,2019-08-04 03:19:16,3.1
QHF6895117,AO13W1028,AO09,2019-08-04 03:44:03,2.8
KRZ4525645,GF61W4412,GF00,2019-08-04 04:16:15,2.8
DSB7476622,OO01A7197,OO04,2019-08-04 04:19:43,2.8
CQI4392847,AO18S3731,AO13,2019-08-04 04:50:41,2.8
HCX8184455,NE61X5911,NE03,2019-08-04 04:54:26,2.5
CXI7292040,EG13U6715,AO11,2019-08-04 05:03:21,2.8
ZDC9605963,MR06V9056,MR00,2019-08-04 05:23:57,1.25
TGS2599516,OO58I4183,OO06,2019-08-04 06:37:26,2.8
RNY4665182,AO49I8807,AO04,2019-08-04 07:07:17,2.0
VCS3669249,MR58R4385,MR08,2019-08-04 07:18:32,2.8
RTM7103719,KO38E3788,MR04,2019-08-04 08:13:36,2.0
WDP5725705,MR57I0349,MR08,2019-08-04 08:59:22,2.8
NOM7751100,KO37T8485,KO00,2019-08-04 10:30:47,1.0
HTR3008022,OO65G9691,OO08,2019-08-04 10:36:44,2.0
YBM6534477,AO12K0807,AO00,2019-08-04 11:17:37,2.8
BHB9189705,AO27P4628,AO07,2019-08-04 11:19:14,13.0
HKB5980792,NE66N5124,NE10,2019-08-04 11:36:50,1.5
ZPK8092457,MR39O1247,MR03,2019-08-04 12:16:07,2.0
CUB0429608,GF64H7689,GF00,2019-08-04 12:33:43,2.5
ADA9622558,MR30M7731,MR03,2019-08-04 13:29:02,1.5
PHT8186536,GF52T0389,KO06,2019-08-04 13:33:34,1.0
DEN1637997,KO44J2006,KO06,2019-08-04 14:25:50,1.0
YCQ1562359,MR56E8319,OO10,2019-08-04 15:10:59,2.5
JPX9939643,GF85Z5553,EG11,2019-08-04 16:06:00,1.0
IBV5525230,EG00X1873,EG07,2019-08-04 17:25:05,2.8
IMY1660402,MR39O1247,MR04,2019-08-04 18:26:03,2.0
EME4291364,MR98F8272,MR00,2019-08-04 18:42:43,1.0
TZY3699061,AO13W1028,AO17,2019-08-04 19:07:01,2.8
ESO0066417,AO87S8322,AO08,2019-08-04 19:09:43,3.1
GEQ5260600,EG05B7264,EG10,2019-08-04 20:24:31,2.8
GGP7105274,GF84U4130,GF00,2019-08-04 22:01:47,2.2
PAG1490737,GF94Q2036,GF00,2019-08-04 23:03:22,2.5
FDS5759065,AO94O1451,AO16,2019-08-04 23:15:05,1.0
TDR8810818,NE43B7275,NE11,2019-08-04 23:17:27,1.0
TVX9379102,OO41Q9202,OO11,2019-08-04 23:59:24,2.8
XJX1491003,EG47I2811,EG01,2019-08-05 00:02:19,2.5
SMZ6456600,GF96B8067,GF00,2019-08-05 00:38:34,2.8
JTT3514930,MR55V8401,MR03,2019-08-05 01:30:21,2.8
TZO6077453,OO58I4183,OO05,2019-08-05 01:36:39,2.8
BMW1269355,OO58I4183,OO03,2019-08-05 01:53:36,2.8
LNG1256691,GF64H7689,GF00,2019-08-05 02:11:02,2.5
AIG0127863,GF84T8932,GF00,2019-08-05 02:32:01,3.1
PZT5234048,OO68H9901,EG12,2019-08-05 02:33:54,3.1
MMJ2204277,AO49I8807,AO10,2019-08-05 03:38:24,2.0
RPQ8309306,AO94O1451,AO17,2019-08-05 04:13:06,1.0
HYU5892860,EG00X1873,EG07,2019-08-05 05:57:02,2.8
BJF3528854,GF26E1328,GF00,2019-08-05 06:48:40,2.8
SXL2818118,EG36L0177,EG03,2019-08-05 09:28:31,1.25
KMO3309239,KO80I5938,KO08,2019-08-05 10:10:04,2.2
LMH8857684,MR63V2295,MR05,2019-08-05 10:19:38,2.5
IOD2833024,GF85Z5553,GF00,2019-08-05 11:00:17,2.5
XOW9150582,OO58I4183,OO11,2019-08-05 13:22:38,2.8
RNL7673645,OO67L7721,AO09,2019-08-05 14:37:27,2.8
HTA3800053,KO69R5975,NE05,2019-08-05 14:51:15,1.25
AYP1300237,GF52G9102,GF00,2019-08-05 15:26:48,1.0
VPI3033183,MR72G8045,MR02,2019-08-05 16:35:28,2.8
JFB5098856,KO38E3788,KO03,2019-08-05 16:52:47,2.8
MEU9028674,MR30M7731,MR00,2019-08-05 17:28:57,1.5
UAT8799653,KO91P5387,KO04,2019-08-05 18:49:49,1.5
PTR6395021,OO26V4144,OO02,2019-08-05 19:49:27,1.0
GSA0120389,NE80E5551,MR05,2019-08-05 21:05:29,2.2
RRX9913636,KO44J2006,KO07,2019-08-05 21:09:54,1.0
XGK3264947,KO82C5500,KO06,2019-08-05 21:11:29,2.2
DFV3880094,NE66N5124,NE05,2019-08-05 21:15:18,1.5
RPO9896018,NE55G3669,NE02,2019-08-05 21:40:38,2.0
VOW3834496,MR06V9056,MR03,2019-08-05 22:17:48,1.25
VXU4867041,MR93N1400,MR01,2019-08-05 22:34:08,13.0
XCT2948119,NE31Q7933,KO04,2019-08-06 00:10:19,2.2
ZGN2607473,NE66B0405,NE09,2019-08-06 00:45:49,2.8
ZMT9007731,KO38E3788,EG09,2019-08-06 01:16:16,2.5
HUD4887055,OO20E8329,OO13,2019-08-06 01:30:14,3.1
MUH4093692,AO19H6549,AO14,2019-08-06 01:42:56,1.0
DMK8359712,KO91P5387,KO06,2019-08-06 02:05:58,1.5
CKW3791711,OO43C8099,OO11,2019-08-06 02:14:35,2.8
XOO6123930,OO65G9691,OO06,2019-08-06 02:32:19,2.0
HPM8925067,KO80I5938,EG07,2019-08-06 02:43:20,2.8
PZK9160662,MR93N1400,NE05,2019-08-06 02:55:17,1.25
SSR7775880,GF84T8932,GF00,2019-08-06 03:10:39,3.1
UGJ3952501,EG56V3913,EG10,2019-08-06 04:32:46,1.5
HJH1740672,OO85U6024,OO12,2019-08-06 06:53:38,3.1
QUP4913170,OO85U6024,OO07,2019-08-06 06:55:28,3.1
DLP5782392,KO87M8492,KO03,2019-08-06 07:10:27,1.25
SYZ8448738,MR72G8045,MR08,2019-08-06 07:19:27,2.8
KLF7380408,OO58I4183,OO03,2019-08-06 07:45:10,2.8
EOW4183086,NE80E5551,NE00,2019-08-06 08:12:38,1.5
CKL2089876,GF26E1328,GF00,2019-08-06 09:27:29,2.8
EXZ8584164,AO19M3646,AO12,2019-08-06 09:51:57,13.0
RSU8528665,GF85R2347,GF00,2019-08-06 11:02:54,3.1
WAN1906643,AO87S8322,NE14,2019-08-06 11:33:06,2.8
XNP4615202,EG74B6896,EG02,2019-08-06 12:16:24,2.5
HAH2516929,MR06V9056,AO19,2019-08-06 13:13:39,2.8
WTJ1231607,KO44J2006,AO04,2019-08-06 13:59:59,2.8
UFS9765929,MR58R4385,MR04,2019-08-06 15:39:03,2.8
SAL9000745,KO72G8546,KO06,2019-08-06 16:38:33,2.5
XOL2348559,NE83K9493,NE01,2019-08-06 17:36:13,1.0
ETZ6538306,OO58I4183,OO03,2019-08-06 17:51:53,2.8
REG3354804,MR56E8319,AO16,2019-08-06 18:05:22,2.8
QRV9933120,MR98F8272,MR05,2019-08-06 18:24:17,1.0
IGZ7360922,EG87C3789,EG05,2019-08-06 19:54:02,1.5
KSW9994568,OO20E8329,OO08,2019-08-06 21:25:30,2.5
UAV3557766,OO41Q9202,OO01,2019-08-06 21:51:52,2.8
ZNF4725037,OO43C8099,KO05,2019-08-06 23:40:04,3.1
HNT1235755,AO18S3731,KO08,2019-08-07 01:00:46,1.5
JZL8711263,EG76E0993,NE14,2019-08-07 01:04:44,2.8
QUB4233699,MR56E8319,NE00,2019-08-07 01:35:34,1.0
VZX1187525,NE31Q7933,AO11,2019-08-07 01:53:23,2.8
AQL8676830,GF87C4626,GF00,2019-08-07 03:38:40,2.8
MLY6827705,AO18S3731,AO03,2019-08-07 05:05:02,2.8
LXS1351028,MR72G8045,MR00,2019-08-07 05:09:50,2.8
MZZ8651367,AO19H6549,AO15,2019-08-07 05:30:20,1.0
GOM4467515,MR93N1400,MR03,2019-08-07 05:53:28,13.0
GAH9712689,KO38E3788,KO06,2019-08-07 06:18:35,2.8
VPN6087629,OO85U6024,OO08,2019-08-07 06:31:36,2.8
VTV1139178,GF52T0389,NE07,2019-08-07 08:43:23,2.0
IIW7057964,KO57Z7727,KO07,2019-08-07 09:15:32,2.5
IYB9442967,EG47I2811,EG12,2019-08-07 09:27:55,2.5
DOB4434963,KO95P1306,KO05,2019-08-07 10:35:08,2.2
WPS8924514,GF52T0389,OO06,2019-08-07 11:43:22,1.25
QHN3424030,GF64H7689,GF00,2019-08-07 11:50:20,2.5
CZZ1608576,EG87N4472,EG07,2019-08-07 11:53:19,2.0
ZDP3772772,OO41Q9202,OO03,2019-08-07 12:00:17,2.8
EZQ8085740,KO72G8546,KO08,2019-08-07 12:03:28,2.5
YOV2083839,MR36J6829,MR03,2019-08-07 13:21:52,3.1
YKB1995936,OO67L7721,KO09,2019-08-07 13:28:09,1.0
VYQ2026772,NE66N5124,NE10,2019-08-07 13:33:12,1.5
WGC6295357,MR56E8319,NE15,2019-08-07 14:19:51,3.1
BDG3778368,OO14E0167,OO03,2019-08-07 16:33:58,1.0
WTR2718552,EG87N4472,EG12,2019-08-07 16:48:15,2.0
GOA6139261,OO67L7721,NE04,2019-08-07 17:33:03,2.2
QDQ8859660,KO72G8546,KO07,2019-08-07 18:19:02,2.5
RYT0752430,GF85Z5553,OO05,2019-08-07 18:20:21,1.5
KIY2725392,EG36L0177,NE16,2019-08-07 18:58:51,3.1
UWW8043580,NE55G3669,NE03,2019-08-07 18:59:38,2.0
ZRU4933201,NE61X5911,NE14,2019-08-07 21:17:53,2.5
AXS3239275,EG87C3789,EG05,2019-08-07 21:26:31,1.5
ZPU2964250,KO72G8546,KO05,2019-08-07 21:28:12,2.5
TPU4820828,MR93N1400,OO00,2019-08-07 21:33:19,1.0
XOP9678291,MR26E3126,MR03,2019-08-07 21:55:22,2.5
SHV1339163,AO88V0724,AO11,2019-08-07 22:03:18,1.5
GCO6380009,KO38E3788,KO08,2019-08-07 23:28:44,2.8
UXA7589226,OO20E8329,NE13,2019-08-08 00:04:38,1.5
UAV7141890,GF17K5976,AO00,2019-08-08 00:58:26,2.8
SPS6907030,KO95P1306,KO08,2019-08-08 01:07:54,1.25
RUO8284038,AO31K4646,OO01,2019-08-08 02:51:56,2.2
KHX7647436,AO87S8322,AO14,2019-08-08 03:14:24,3.1
JTJ1815207,GF26E1328,AO14,2019-08-08 03:38:15,2.8
MYM8438208,KO80I5938,KO02,2019-08-08 04:26:00,2.2
OVM7277998,EG47I2811,EG03,2019-08-08 04:40:56,2.5
KIH9567794,AO87S8322,AO00,2019-08-08 05:18:41,3.1
ZVL1304938,KO64Z6868,EG02,2019-08-08 06:00:37,2.5
LJY2424598,MR30M7731,MR00,2019-08-08 06:03:00,1.5
XFK2468350,MR26E3126,MR03,2019-08-08 06:44:36,2.5
VHN3828080,GF52G9102,GF00,2019-08-08 07:17:44,1.0
YWL2199850,EG05B7264,EG02,2019-08-08 07:53:30,2.8
MFF5789402,MR93N1400,AO10,2019-08-08 08:09:44,2.8
PHL6296102,EG05B7264,KO08,2019-08-08 08:17:53,2.8
GWK1446507,KO44J2006,MR04,2019-08-08 09:10:20,1.0
NCL4316494,KO57Z7727,KO03,2019-08-08 09:15:43,2.5
XBV7240803,MR72G8045,MR08,2019-08-08 10:00:01,2.8
JPH4162845,GF85Z5553,GF00,2019-08-08 10:42:38,2.5
RKB2355061,AO88V0724,AO05,2019-08-08 10:44:01,1.5
IJG3424043,GF26E1328,GF00,2019-08-08 11:16:19,2.8
JQA6213524,AO87S8322,NE05,2019-08-08 11:57:17,3.1
ZVC3728503,EG23G6966,EG11,2019-08-08 12:46:48,2.8
BAG2369851,KO38E3788,KO01,2019-08-08 13:03:48,2.8
UDQ0632925,KO44J2006,KO02,2019-08-08 13:49:00,1.0
CBZ8844975,GF26E1328,GF00,2019-08-08 13:50:39,2.8
DKE8251200,AO88V0724,AO07,2019-08-08 13:59:13,1.5
UHH8224611,OO59B1482,OO10,2019-08-08 15:02:20,2.5
AYL3441334,EG56V3913,EG09,2019-08-08 15:03:01,1.5
CEO5901142,MR36J6829,MR07,2019-08-08 15:27:33,3.1
CQW2230156,OO26V4144,OO07,2019-08-08 15:49:39,1.0
FJX6630385,GF84T8932,GF00,2019-08-08 15:59:50,3.1
LWS1955529,MR58R4385,MR02,2019-08-08 17:06:55,2.8
XWD1757945,EG87N4472,EG08,2019-08-08 18:43:26,2.0
CVR6407824,NE66N5124,NE04,2019-08-08 18:54:47,1.5
LHR0358216,MR63V2295,MR06,2019-08-08 19:01:16,2.5
AAK5852242,NE31Q7933,NE09,2019-08-08 20:37:38,1.0
GYP8592464,KO69R5975,KO05,2019-08-08 21:42:28,2.5
HVZ8056071,EG79G1284,NE10,2019-08-08 22:06:08,3.1
PDA5180376,OO29X6651,MR01,2019-08-08 22:21:08,2.5
TTI3725699,GF85R2347,GF00,2019-08-08 22:29:43,3.1
MXC4068242,OO14E0167,OO08,2019-08-09 00:16:59,2.8
IJI4345992,NE83K9493,NE02,2019-08-09 01:12:15,1.0
HTH3155078,MR55V8401,MR05,2019-08-09 02:19:45,2.8
OYG3867119,OO49W8536,OO02,2019-08-09 02:48:50,2.8
HMD5623910,GF85Z5553,GF00,2019-08-09 03:41:22,2.5
QGY1876369,OO49W8536,OO10,2019-08-09 03:52:53,2.8
CTL7523477,GF87C4626,GF00,2019-08-09 05:14:13,2.8
JHE2827627,KO72G8546,KO00,2019-08-09 05:32:03,2.5
QYB1862674,MR56E8319,MR02,2019-08-09 05:44:00,2.8
QIO2003117,EG87C3789,EG03,2019-08-09 06:01:13,1.5
MDD9968265,GF52G9102,GF00,2019-08-09 08:12:43,1.0
OVQ2725030,KO69R5975,KO06,2019-08-09 08:37:18,2.5
IHE1789820,KO64Z6868,KO08,2019-08-09 08:51:37,2.8
XZI3421245,KO91P5387,KO01,2019-08-09 09:15:48,1.5
DWJ8195254,GF26E1328,GF00,2019-08-09 12:57:05,2.8
SNL4431588,AO69I5108,AO00,2019-08-09 13:14:14,2.8
DKZ1938283,EG74B6896,EG09,2019-08-09 14:54:05,2.5
DRB0445164,EG47U1656,OO05,2019-08-09 15:01:27,2.8
BMM3452907,OO58I4183,OO06,2019-08-09 15:34:29,2.8
OZX7786174,KO69R5975,KO09,2019-08-09 15:59:29,2.5
VNG0893532,EG87N4472,EG06,2019-08-09 16:43:41,2.0
BVA7696231,KO72G8546,KO07,2019-08-09 19:34:25,2.5
UTP3849989,AO69I5108,AO16,2019-08-09 20:07:25,2.8
SDZ5797631,GF96B8067,GF00,2019-08-09 20:37:00,2.8
XSI0735003,AO94O1451,AO16,2019-08-09 21:05:00,1.0
DJC2142577,OO14E0167,OO07,2019-08-09 21:33:21,2.8
FQE2285929,OO01A7197,OO00,2019-08-09 22:31:10,2.8
COI2118199,AO27P4628,AO06,2019-08-09 23:05:07,2.8
ERW5752365,KO80I5938,MR08,2019-08-09 23:55:44,1.25
FSV0452621,GF26E1328,GF00,2019-08-10 00:45:03,2.8
IOD8972854,AO11L5271,AO18,2019-08-10 01:37:09,3.1
HEB3536989,KO69R5975,KO03,2019-08-10 01:39:11,2.5
KNG5823866,GF85Z5553,GF00,2019-08-10 03:20:11,2.5
DMV3047261,NE61X5911,NE03,2019-08-10 04:03:20,2.5
LUX3946978,OO14E0167,OO02,2019-08-10 04:25:47,2.8
OOC3491757,GF84T8932,GF00,2019-08-10 05:07:34,3.1
RHL6273002,EG13U6715,EG06,2019-08-10 06:21:13,1.0
LUO1092866,KO37T8485,KO02,2019-08-10 08:18:57,1.0
MPJ7920589,MR56E8319,MR06,2019-08-10 08:45:23,2.8
ZQT3139326,AO11L5271,GF00,2019-08-10 08:49:55,13.0
FKP5088056,EG56V3913,EG07,2019-08-10 09:13:06,1.5
MDW5491508,MR06V9056,MR05,2019-08-10 12:09:52,1.25
PLW4901253,MR72G8045,MR03,2019-08-10 14:00:44,2.8
NWU0141857,EG56V3913,EG06,2019-08-10 14:26:30,1.5
CTG8604123,MR56E8319,MR04,2019-08-10 15:23:14,2.8
WDL3956442,MR26E3126,MR03,2019-08-10 15:53:58,2.5
VNT8328414,GF87C4626,GF00,2019-08-10 16:54:24,2.8
FYO2361758,NE66B0405,NE09,2019-08-10 17:13:18,2.8
PNB0734291,NE55G3669,NE11,2019-08-10 18:04:45,2.0
HBF1744418,GF84T8932,GF00,2019-08-10 18:28:12,3.1
CSW3339350,NE97X0282,NE01,2019-08-10 18:49:52,2.5
CQB0748194,NE83K9493,NE08,2019-08-10 19:31:04,1.0
MPM4590610,KO80I5938,KO02,2019-08-10 20:07:20,2.2
DAA7503665,KO57Z7727,AO13,2019-08-10 20:10:04,2.8
CQZ3340758,GF87C4626,GF00,2019-08-10 20:15:10,2.8
MPW0357183,OO01A7197,EG11,2019-08-10 20:27:05,3.1
TLD9087654,NE83K9493,NE07,2019-08-10 22:45:32,1.0
RTS1139413,KO38E3788,KO04,2019-08-10 23:16:45,2.8
SKL4839496,GF26N8608,GF00,2019-08-10 23:41:47,2.8
MKB4367980,NE74M0871,NE10,2019-08-11 00:20:10,2.8
JFT8972483,NE31Q7933,NE14,2019-08-11 00:55:06,1.0
FAQ7964946,EG05B7264,EG00,2019-08-11 01:37:27,2.2
JHW5360511,AO69I5108,OO02,2019-08-11 02:29:07,1.0
TKK2004302,KO38E3788,KO07,2019-08-11 03:03:16,2.8
WJB5761215,OO26V4144,OO01,2019-08-11 03:11:18,1.0
IDK1082336,OO43C8099,OO10,2019-08-11 03:46:10,2.8
ILV5311772,OO68H9901,OO04,2019-08-11 04:57:35,1.0
GEX3591208,OO26V4144,OO10,2019-08-11 05:00:36,1.0
NAI5045616,NE66N5124,MR03,2019-08-11 06:06:15,2.5
GFT6801348,AO88V0724,AO07,2019-08-11 06:18:18,1.5
LGS0207530,EG74B6896,EG11,2019-08-11 08:09:14,2.5
BMC8422890,AO88V0724,AO08,2019-08-11 09:17:39,2.8
ZTX2423603,OO49W8536,OO11,2019-08-11 10:29:30,2.8
HXF2075112,NE43B7275,NE08,2019-08-11 10:44:45,1.0
GXZ5803136,NE91T5473,NE04,2019-08-11 11:14:37,2.8
MLA3416783,OO67L7721,NE06,2019-08-11 11:16:47,1.5
GNG5294855,EG47I2811,EG07,2019-08-11 11:19:12,2.5
HMP2832225,KO44J2006,KO02,2019-08-11 12:13:51,1.0
BAG8893607,AO19H6549,AO08,2019-08-11 13:08:50,1.0
XHQ5518980,MR56E8319,MR01,2019-08-11 15:37:01,2.8
VHH0636060,MR57I0349,MR00,2019-08-11 16:18:03,2.8
PHO4120493,GF87C4626,EG05,2019-08-11 19:08:53,2.8
PPK9767107,KO69R5975,KO01,2019-08-11 19:10:38,2.5
BKB5088712,MR36J6829,MR03,2019-08-11 20:00:36,3.1
EHI5448440,KO80I5938,KO01,2019-08-11 21:26:29,2.2
WBJ6032353,MR36J6829,AO12,2019-08-11 21:43:29,2.8
XWA7925509,NE91T5473,NE12,2019-08-11 21:49:01,2.5
VQA5317140,KO80I5938,KO03,2019-08-11 23:17:23,2.2
XKD4807900,NE66N5124,NE06,2019-08-12 02:12:21,1.5
UDE9733395,MR36J6829,MR03,2019-08-12 02:13:37,3.1
FIZ4057256,MR72G8045,MR06,2019-08-12 02:55:01,2.8
HOI6564185,AO19M3646,AO04,2019-08-12 03:06:02,13.0
ISJ1212214,KO37T8485,KO04,2019-08-12 03:20:26,1.0
EOU7613417,AO27P4628,AO06,2019-08-12 05:16:23,13.0
FTU6469663,GF48M7092,GF00,2019-08-12 05:45:43,2.8
LXB2829187,GF87C4626,GF00,2019-08-12 05:53:34,2.8
IIX1561084,NE91T5473,AO09,2019-08-12 06:06:23,2.8
PRK4165625,KO44J2006,KO03,2019-08-12 06:28:40,1.0
IUQ3097744,EG87N4472,AO12,2019-08-12 06:32:26,2.8
DZX8285496,NE61X5911,NE16,2019-08-12 06:44:49,2.5
KHO9443442,OO41Q9202,OO04,2019-08-12 07:04:01,2.8
JIR6620727,NE91T5473,NE15,2019-08-12 07:20:19,2.8
CCU0251744,GF52G9102,GF00,2019-08-12 08:31:55,1.0
GOE8392468,GF87C4626,GF00,2019-08-12 09:41:23,2.8
HZU6703650,MR98F8272,MR02,2019-08-12 10:28:28,1.0
RXY1313351,OO58I4183,OO05,2019-08-12 10:41:29,2.8
FKJ1701797,NE61X5911,NE05,2019-08-12 12:53:28,2.0
MCZ3396872,NE09V3603,OO03,2019-08-12 13:40:02,2.8
PGF5672275,AO69I5108,AO10,2019-08-12 13:52:12,2.8
OXS4815708,OO49W8536,OO03,2019-08-12 15:44:57,2.8
NPC1854793,NE43B7275,OO06,2019-08-12 15:58:43,1.0
VNP3783236,KO44J2006,EG09,2019-08-12 16:25:54,2.2
LSW4567346,KO82C5500,KO03,2019-08-12 16:45:11,2.2
ALA8076971,OO59B1482,OO03,2019-08-12 17:25:39,2.5
BSD5019477,AO11L5271,AO05,2019-08-12 17:57:27,3.1
